DateTime,year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Solar - Incoming,Wind Speed - Average 4.4,RH,Pressure,Dew Point                                                                    
2023-05-06 00:00:00,2023.0,5.0,6.0,2.5,22.5,3.8744454166666666,0.0,1.0,0.0,85.51555541666666,102.72905583333333,1.6647224999999999
2023-05-06 06:00:00,2023.0,5.0,6.0,8.5,22.5,9.9740825,0.0,360.3805545833333,1.6555558333333333,71.970555,102.73405791666666,4.8331662500000006
2023-05-06 12:00:00,2023.0,5.0,6.0,14.5,22.5,18.2879725,0.0,751.6999991666667,4.550000833333334,45.47666666666667,102.56786291666667,6.291860833333334
2023-05-06 18:00:00,2023.0,5.0,6.0,20.5,22.5,15.644667083333333,0.0,79.03333375,3.0027779166666666,46.476665833333335,102.36458416666666,4.12275
2023-05-07 00:00:00,2023.0,5.0,7.0,2.5,22.5,7.741445416666667,0.0,1.0,0.005555416666666667,74.13638833333333,102.15725083333332,3.3859991666666667
2023-05-07 06:00:00,2023.0,5.0,7.0,8.5,22.5,12.091721666666666,0.11666666666666665,71.7222225,3.797222083333333,62.744443749999995,101.74816583333335,5.107470833333333
2023-05-07 12:00:00,2023.0,5.0,7.0,14.5,22.5,12.103473333333334,0.05833333333333333,262.53333541666666,8.527777500000001,77.99166583333333,101.43102916666668,8.369333333333334
2023-05-07 18:00:00,2023.0,5.0,7.0,20.5,22.5,11.786971666666666,0.0,11.475000416666667,3.0638895833333333,79.54777625,101.35483749999999,8.329388333333332
2023-05-08 00:00:00,2023.0,5.0,8.0,2.5,22.5,7.6922225,0.008333333333333333,1.0,0.5972220833333334,87.90610958333333,101.49799583333333,5.819389166666667
2023-05-08 06:00:00,2023.0,5.0,8.0,8.5,22.5,12.241110833333332,0.008333333333333333,389.33610625,2.4861108333333335,70.91888875,101.57022208333332,6.7182779166666675
2023-05-08 12:00:00,2023.0,5.0,8.0,14.5,22.5,18.686917083333334,0.0,602.40000125,6.252778333333333,43.59055583333333,101.60189458333333,6.0489733333333335
